pickup_datetime,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,weekend,hour_of_the_day,dist_km
2010-04-15T11:46:28Z,12.9,-73.962814,40.794396,-73.980298,40.754206,1,0,11,4.710465430522691
2010-04-20T11:47:35Z,14.9,-73.966415,40.80482,-73.968569,40.762494,1,0,11,4.715205513255635
2010-04-14T06:47:47Z,5.7,-73.981335,40.737388,-73.995647,40.725274,1,0,6,1.8099940562741692
2010-04-18T20:38:04Z,9.7,-73.988878,40.734729,-73.98624,40.76641,1,1,20,3.5337223815252945
2010-04-16T12:38:15Z,4.5,-73.993727,40.744248,-73.989298,40.751354,1,0,12,0.874787903296259
2010-04-12T10:18:14Z,8.9,-73.966015,40.755752,-73.974515,40.762048,1,0,10,1.0024512120644242
2010-04-19T12:47:12Z,5.3,-73.965322,40.774853,-73.965108,40.763698,1,0,12,1.2418999779931659
2010-04-15T10:39:14Z,7.7,-73.997465,40.722417,-74.0082,40.707109,2,0,10,1.929850623673076
2010-04-19T09:07:00Z,7.3,-73.996058,40.733063,-73.985105,40.754168,1,0,9,2.524485935036034
2010-04-15T19:02:24Z,7.7,-73.961127,40.761027,-73.953566,40.78698,1,0,19,2.9585527405424146
2010-04-16T18:52:18Z,7.3,-73.972994,40.752674,-73.957435,40.771784,1,0,18,2.4992980135180027
2010-04-12T11:43:52Z,4.9,-73.965694,40.762699,-73.953452,40.772672,1,0,11,1.5158432781644444
2010-04-17T09:30:50Z,9.7,-73.988918,40.777111,-73.999228,40.745717,1,1,9,3.601260575849361
2010-04-20T18:40:41Z,8.9,-73.973814,40.763028,-73.95704,40.745725,1,0,18,2.389743081812163
2010-04-23T14:27:00Z,25.87,-73.976432,40.749475,-73.861882,40.76839,5,0,14,9.885747091342179
2010-04-23T20:13:49Z,3.3,-73.979572,40.734951,-73.979349,40.739718,1,0,20,0.5309932660457689
2010-04-22T18:53:21Z,7.3,-73.989332,40.760443,-73.965832,40.762927,1,0,18,2.0006492202854123
2010-04-19T16:34:42Z,8.1,-74.003201,40.743945,-73.979949,40.732379,1,0,16,2.346089799982263
2010-04-21T09:40:21Z,5.7,-73.981629,40.783472,-73.987194,40.77032,1,0,9,1.5373947482424577
2010-04-22T22:14:06Z,6.1,-73.982397,40.773476,-73.966568,40.763951,1,0,22,1.704463406041471
2010-04-22T12:12:41Z,10.9,-73.983338,40.765946,-73.988799,40.740127,1,0,12,2.9108173337689385
2010-04-24T17:30:02Z,3.7,-74.005958,40.706391000000004,-74.011733,40.707818,1,1,17,0.5125667376239326
2010-04-17T10:49:34Z,4.5,-73.976659,40.747957,-73.960835,40.76394,1,1,10,2.2239832480448642
2010-04-20T22:31:43Z,8.1,-73.966757,40.758201,-73.990275,40.756577,1,0,22,1.9913168629280837
2010-04-15T18:41:37Z,4.9,-73.989801,40.756508,-73.981509,40.766127,1,0,18,1.278827173135322
2010-04-15T22:05:06Z,11.7,-74.008047,40.745535,-74.013732,40.706933,1,0,22,4.323835623001999
2010-04-17T19:37:13Z,7.3,-74.002648,40.734293,-73.999928,40.714153,1,1,19,2.253687403502004
2010-04-15T15:55:54Z,6.9,-73.977925,40.737883,-73.968831,40.758949,1,0,15,2.467280468716514
2010-04-24T15:33:32Z,8.1,-73.988248,40.764895,-74.007604,40.751621,3,1,15,2.2016557743402885
2010-04-24T02:36:53Z,10.5,-73.98266,40.739499,-73.991888,40.770621,1,1,2,3.5508001187963987
2010-04-20T06:40:35Z,6.5,-73.997667,40.736012,-73.982061,40.761206,1,0,6,3.0980363904508557
2010-04-20T12:47:51Z,8.5,-74.004559,40.730713,-74.008576,40.712132,1,0,12,2.0960080023948993
2010-04-23T03:01:10Z,7.7,-73.979872,40.735002,-73.954237,40.768734,1,0,3,4.332845633603975
2010-04-15T00:08:48Z,6.5,-73.979751,40.776331,-73.965288,40.759513,1,0,0,2.234248616885053
2010-04-14T15:18:11Z,10.9,-73.982917,40.730963,-73.991944,40.754319,1,0,15,2.7091575939887056
2010-04-12T01:23:37Z,18.1,-73.993919,40.746393,-73.952003,40.678534,1,0,1,8.341020393545092
2010-04-15T22:07:23Z,10.9,-73.992152,40.730539,-73.997647,40.687918,1,0,22,4.767152343477642
2010-04-16T20:29:41Z,14.1,-73.993444,40.742093,-73.959147,40.799223,1,0,20,6.986122720761155
2010-04-11T09:40:00Z,7.3,-73.954228,40.766245,-73.953028,40.785885,5,1,9,2.188653793228266
2010-04-14T14:13:20Z,4.1,-73.975567,40.754959,-73.969545,40.760886,1,0,14,0.8325680458703864
2010-04-17T23:52:54Z,21.3,-73.98134,40.75939,-73.860773,40.756583,1,1,23,10.171204747980601
2010-04-17T12:23:01Z,6.1,-73.972893,40.756065,-73.981989,40.762648,1,1,12,1.0607865718317724
2010-04-22T14:18:17Z,7.7,-73.98293,40.7503,-73.985661,40.759956,1,0,14,1.0992937200859612
2010-04-19T07:28:09Z,6.5,-73.992223,40.749464,-73.983742,40.760209,1,0,7,1.3936225302375025
2010-04-13T20:28:11Z,6.1,-74.008426,40.746416,-74.003363,40.730117,1,0,20,1.8639751446819643
2010-04-24T21:37:00Z,4.9,-74.0102,40.72047,-74.016463,40.708907,1,1,21,1.3914419131938407
2010-04-24T23:01:08Z,4.1,-73.976711,40.785421,-73.96603,40.792115,1,1,23,1.168623991062738
2010-04-19T08:02:41Z,18.1,-74.013882,40.714345,-73.982177,40.758444,1,0,8,5.590245832417815
2010-04-18T23:49:21Z,6.1,-73.962356,40.77601,-73.979305,40.786911,1,1,23,1.8744714332286334
2010-04-15T17:35:25Z,3.3,-73.961143,40.771797,-73.96671,40.767832,1,0,17,0.6442772244045474
2010-04-15T08:20:58Z,4.1,-73.979163,40.746799,-73.975267,40.755178,1,0,8,0.9889192501517041
2010-04-11T15:11:14Z,8.1,-73.990256,40.733235,-73.992084,40.755083,1,1,15,2.4369898365515588
2010-04-14T09:15:00Z,5.3,-73.961235,40.769305,-73.97004,40.76629,1,0,9,0.8146891251677869
2010-04-13T12:38:08Z,9.7,-73.979822,40.758893,-73.972311,40.786673,1,0,12,3.1566154797171646
2010-04-15T23:12:09Z,9.3,-73.975944,40.695947,-73.959588,40.71233,1,0,23,2.2871880947549474
2010-04-24T13:55:02Z,15.3,-73.971785,40.765423,-73.998131,40.724957,1,1,13,5.022851763100823
2010-04-13T20:51:24Z,4.5,-73.991419,40.735772,-73.984404,40.730363,3,0,20,0.8442219710774347
2010-04-11T14:29:47Z,30.1,-73.97665,40.764777,-73.872291,40.774591,1,1,14,8.865739652992934
2010-04-17T22:09:04Z,10.5,-74.000061,40.733022,-74.014508,40.708226,1,1,22,3.0174162309023798
2010-04-22T14:33:33Z,8.5,-74.000223,40.742938,-73.974752,40.741978,1,0,14,2.1509140075254662
2010-04-18T00:49:04Z,9.3,-73.987343,40.732422,-73.995447,40.721695,1,1,0,1.375981048799999
2010-04-24T00:07:43Z,8.9,-73.975729,40.757024,-73.974526,40.78822,2,1,0,3.474203391759387
2010-04-16T15:43:52Z,3.7,-73.995308,40.739484,-73.990869,40.745808,1,0,15,0.797346858433996
2010-04-21T01:03:13Z,5.3,-73.97832,40.76301,-73.974978,40.753082,1,0,1,1.1405416804144015
2010-04-24T02:42:19Z,5.3,-73.988483,40.731253,-73.999179,40.731594,4,1,2,0.9030624940672975
2010-04-15T15:51:42Z,12.1,-73.997124,40.722373,-73.969212,40.763085,1,0,15,5.1069837283499435
2010-04-13T19:36:29Z,7.3,-74.008834,40.71379,-73.992833,40.733704,1,0,19,2.5954906868022998
2010-04-24T11:08:54Z,11.3,-73.970388,40.762103,-73.964625,40.806814,1,1,11,5.000853127202474
2010-04-22T06:28:31Z,28.5,-74.016246,40.705048,-73.871029,40.774041,1,0,6,14.457107173585793
2010-04-14T21:13:34Z,7.3,-74.013851,40.717678,-74.005275,40.738773,2,0,21,2.457202403816357
2010-04-12T17:08:48Z,6.5,-73.995284,40.735984,-73.990689,40.72459,1,0,17,1.326281260692357
2010-04-15T11:20:38Z,5.7,-73.987896,40.749455,-73.980448,40.759975,1,0,11,1.3288672099345749
2010-04-11T19:47:39Z,49.57,-73.778156,40.646815,-73.980033,40.732423,1,1,19,19.52388798974907
2010-04-21T14:48:27Z,7.3,-73.954224,40.811411,-73.972411,40.792499,1,0,14,2.6040095927010607
2010-04-13T15:08:58Z,49.57,-73.785407,40.648296,-73.991366,40.738924,1,0,15,20.09901608975903
2010-04-24T02:55:54Z,5.3,-73.985773,40.754796,-73.996642,40.762637,3,1,2,1.2656288370881936
2010-04-23T19:00:48Z,20.9,-73.970508,40.752438,-73.938565,40.685971,1,0,19,7.87461748700861
2010-04-22T15:39:19Z,6.5,-73.944506,40.779661,-73.956345,40.765438,1,0,15,1.8716205070063494
2010-04-20T10:09:27Z,5.7,-73.979684,40.783686,-73.963795,40.774482,1,0,10,1.6863158651403958
2010-04-14T14:44:43Z,4.9,-73.974209,40.730464,-73.988677,40.734139,1,0,14,1.287177982438153
2010-04-16T23:34:08Z,7.7,-73.995087,40.725084,-73.978404,40.751335,1,0,23,3.2433965166533962
2010-04-17T17:56:22Z,13.3,-74.00258,40.733828,-73.95467,40.773326,1,1,17,5.971201381617063
2010-04-24T15:33:55Z,6.5,-73.977646,40.75825,-73.96338,40.770802,1,1,15,1.8436807912571824
2010-04-20T19:54:21Z,3.3,-73.990737,40.755937,-73.990089,40.761478,1,0,19,0.6192366460232214
2010-04-23T20:14:38Z,4.9,-73.992632,40.7239,-73.984211,40.722329,1,0,20,0.7316527304104508
2010-04-17T14:46:32Z,12.1,-73.964923,40.769983,-73.963149,40.811014,4,1,14,4.569996443207175
2010-04-18T21:06:00Z,7.3,-73.95272,40.783445,-73.972942,40.788558,5,1,21,1.7969567832443547
2010-04-14T07:33:15Z,6.5,-73.984176,40.742597,-73.981339,40.759323,1,0,7,1.8772376254894814
2010-04-15T22:08:21Z,8.5,-74.004153,40.733323,-74.005087,40.746451,3,0,22,1.4635240197291097
2010-04-22T13:05:33Z,17.7,-74.008621,40.720039,-73.972429,40.764744,1,0,13,5.838114829704557
2010-04-22T12:57:37Z,6.1,-73.97474,40.787546,-73.95579,40.782847,1,0,12,1.6807142749214194
2010-04-13T03:49:00Z,7.3,-74.006548,40.74424,-73.982198,40.739268,2,0,3,2.1270069679213384
2010-04-23T23:23:08Z,6.1,-74.006465,40.722909,-74.016904,40.707704,1,0,23,1.908073338852833
2010-04-16T07:43:16Z,6.9,-73.98978,40.762526,-73.994739,40.741267,1,0,7,2.403205936774961
2010-04-23T15:59:12Z,14.5,-73.977157,40.764605,-74.005856,40.750859,1,0,15,2.8631606754698637
2010-04-12T19:40:58Z,12.9,-73.994217,40.722822,-73.992618,40.765034,1,0,19,4.70095312649649
2010-04-16T23:24:09Z,15.3,-73.987912,40.723053,-73.926699,40.765825,1,0,23,7.023053234764386
2010-04-12T17:34:29Z,4.1,-73.9814,40.759902,-73.989746,40.756237,1,0,17,0.8134573467369445
2010-04-22T14:53:30Z,4.9,-73.953041,40.778395,-73.956478,40.783931,1,0,14,0.6809665340064612
2010-04-15T00:06:55Z,7.3,-73.983744,40.726144,-74.005792,40.724546,1,0,0,1.868522633478345
2010-04-20T15:06:40Z,5.7,-73.994776,40.739978,-74.005571,40.73321,1,0,15,1.1818285879266681
2010-04-11T07:32:14Z,4.9,-73.971451,40.75131,-73.981495,40.747244,1,1,7,0.9603861742903911
2010-04-17T19:18:59Z,4.9,-73.990804,40.756275,-73.987013,40.760859,2,1,19,0.6021438471201276
2010-04-23T05:30:00Z,49.57,-73.980573,40.732333,-73.776535,40.64499,1,0,5,19.77773740917397
2010-04-18T14:12:42Z,21.7,-73.955036,40.789039,-73.991923,40.748674,1,1,14,5.464612557796186
2010-04-16T08:19:12Z,7.3,-73.971218,40.794906,-73.960429,40.779866,1,0,8,1.9052565049046108
2010-04-12T15:31:50Z,6.1,-73.964219,40.770369,-73.946067,40.773012,1,0,15,1.5583172738869158
2010-04-23T07:25:37Z,4.9,-73.975762,40.752444,-73.984909,40.741102,2,0,7,1.4795983477733892
2010-04-14T18:53:08Z,6.1,-74.008732,40.717304,-73.997312,40.725498,1,0,18,1.326770485315075
2010-04-16T22:00:41Z,9.3,-73.991668,40.738471,-74.007633,40.707121,2,0,22,3.740765072468466
2010-04-18T09:20:40Z,9.3,-74.003209,40.717864,-73.991196,40.681612,1,1,9,4.160958348233248
2010-04-17T11:43:47Z,6.1,-73.988848,40.730722,-73.992248,40.74269,1,1,11,1.362788896421396
2010-04-24T23:48:21Z,5.3,-73.982326,40.777615,-73.973637,40.79194,3,1,23,1.7547898640117954
2010-04-12T08:00:59Z,9.3,-73.981617,40.736577,-73.978269,40.763151,1,0,8,2.971647607169598
2010-04-15T18:08:44Z,10.1,-73.980803,40.77385,-73.94983,40.771202,1,0,18,2.6277082657071023
2010-04-15T22:52:49Z,12.1,-73.994404,40.740277,-73.95084,40.775768,2,0,22,5.394709706715386
2010-04-21T00:10:08Z,3.3,-74.007869,40.739393,-74.005973,40.739674,1,0,0,0.16294877971230007
2010-04-14T20:21:32Z,17.87,-73.940288,40.793084,-73.927911,40.765263,1,0,20,3.268032782797724
2010-04-20T10:40:08Z,11.7,-73.998289,40.735297,-73.984468,40.769719,1,0,10,4.005171172649753
2010-04-13T15:36:48Z,12.9,-73.970627,40.764647,-73.998885,40.723262,4,0,15,5.186906259640684
2010-04-12T20:13:18Z,32.5,-73.966718,40.764387,-73.971485,40.764228,2,0,20,0.40231247390553143
2010-04-19T18:13:45Z,5.3,-73.976116,40.778072,-73.981692,40.766198,1,0,18,1.4029069994795478
2010-04-16T23:09:22Z,7.3,-73.988435,40.731227,-74.006732,40.744095,1,0,23,2.105641819174399
2010-04-18T17:49:52Z,9.7,-73.962432,40.76307,-73.990576,40.751186,1,1,17,2.717001025078722
2010-04-25T00:30:59Z,12.1,-73.998725,40.713635,-74.006824,40.739418,2,1,0,2.9503534823897106
2010-04-15T19:39:15Z,23.87,-73.885134,40.772871,-73.952326,40.8004,1,0,19,6.439267264692991
2010-04-20T14:39:04Z,27.3,-74.003026,40.715765,-73.872794,40.774286,1,0,14,12.770144631216612
2010-04-24T17:51:48Z,5.3,-74.000402,40.732444,-74.007226,40.740897,2,1,17,1.1030684776362756
2010-04-18T00:22:48Z,12.9,-73.994436,40.750669,-73.94325,40.777299,2,1,0,5.235755099477885
2010-04-12T13:22:50Z,10.5,-74.000139,40.72193,-73.993639,40.762355,2,0,13,4.5333607970229695
2010-04-15T22:16:23Z,9.7,-73.979455,40.743795,-73.952947,40.77673,1,0,22,4.293899776517156
2010-04-25T00:45:07Z,10.9,-73.91973,40.759446,-73.879497,40.743005,2,1,0,3.855012564499018
2010-04-22T01:23:35Z,12.1,-73.982446,40.762943,-74.009938,40.71122,3,0,1,6.207197284002453
2010-04-15T05:09:38Z,4.1,-73.949951,40.776101,-73.940206,40.786214,1,0,5,1.3935962706829292
2010-04-15T21:50:00Z,5.3,-73.983153,40.741568,-73.99555,40.741668,1,0,21,1.0456517134708434
2010-04-24T23:34:49Z,7.3,-74.008196,40.722193,-73.992601,40.72528,3,1,23,1.3598109896651782
2010-04-20T15:59:34Z,3.7,-73.959177,40.775851,-73.960361,40.773555,1,0,15,0.27438730166554726
2010-04-23T22:42:56Z,6.5,-73.985637,40.669927,-73.962612,40.671936,1,0,22,1.9568669677255652
2010-04-13T16:17:33Z,10.1,-73.959912,40.763322,-73.978686,40.73472,1,0,16,3.555887755309516
2010-04-13T19:10:20Z,20.5,-73.960538,40.81003,-73.992691,40.73435,1,0,19,8.849988876277296
2010-04-24T08:24:14Z,6.5,-73.966445,40.804776,-73.983187,40.7852,2,1,8,2.5960708816305016
2010-04-16T22:36:44Z,3.3,-73.980308,40.742643,-73.97568,40.744677,1,0,22,0.45124384139241924
2010-04-12T17:33:39Z,8.1,-73.974942,40.792906,-73.957756,40.780428,1,0,17,2.006906144015594
2010-04-22T20:04:13Z,25.47,-73.951205,40.770249,-73.862039,40.768657,1,0,20,7.519412782906799
2010-04-23T14:34:18Z,16.9,-73.990533,40.733049,-73.943163,40.777291,1,0,14,6.341253542914544
2010-04-18T14:42:43Z,4.9,-73.948272,40.774329,-73.957319,40.76201,2,1,14,1.5691909138425588
2010-04-13T13:27:07Z,9.7,-73.98878,40.739658,-73.967677,40.764504,1,0,13,3.2888994186657707
2010-04-21T12:37:27Z,6.9,-73.993295,40.729519,-73.978242,40.73747,1,0,12,1.5478038912124756
2010-04-25T03:58:02Z,11.7,-73.987467,40.71994,-73.987345,40.760192,1,1,3,4.480843958644501
2010-04-13T16:07:18Z,8.5,-74.001796,40.740566,-73.978712,40.751404,1,0,16,2.290359976637638
2010-04-19T16:25:41Z,8.5,-73.984666,40.754038,-74.008639,40.740602,2,0,16,2.5148805621533343
2010-04-23T17:06:47Z,7.3,-74.006554,40.731436,-73.991654,40.733481,1,0,17,1.2773242351677883
2010-04-23T20:45:56Z,26.9,-73.983086,40.7625,-73.968549,40.678845,1,0,20,9.392849431154751
2010-04-19T15:17:37Z,8.5,-73.993,40.728053,-73.995495,40.753079,1,0,15,2.793818198009059
2010-04-22T16:14:04Z,6.5,-73.980066,40.755252,-73.969081,40.758674,2,0,16,1.001558662400435
2010-04-21T17:48:29Z,10.5,-73.992117,40.756025,-73.975872,40.795227,1,0,17,4.573772998003541
2010-04-18T04:57:50Z,4.5,-73.964599,40.755864,-73.955752,40.767959,2,1,4,1.5392394921998611
2010-04-18T18:19:18Z,13.7,-73.969544,40.769164,-73.948538,40.723419,3,1,18,5.391668316874723
2010-04-21T12:04:32Z,10.5,-73.954526,40.805686,-73.985235,40.778392,1,0,12,3.9912262192252164
2010-04-15T13:53:16Z,4.9,-73.985237,40.759502,-73.982381,40.771605,1,0,13,1.3686486167563752
2010-04-22T00:03:47Z,7.3,-73.986975,40.748639,-74.005227,40.740606,1,0,0,1.7802351463111383
2010-04-22T20:15:33Z,5.7,-73.988492,40.737225,-73.977931,40.752054,1,0,20,1.8757247033274282
2010-04-15T22:38:03Z,14.5,-73.974185,40.762819,-73.910994,40.77298,1,0,22,5.4463250404179675
2010-04-15T23:28:19Z,11.7,-73.988374,40.718689,-73.990402,40.757578,2,0,23,4.332481801816903
2010-04-13T15:43:11Z,12.5,-73.9743,40.780458,-73.998992,40.747137,1,0,15,4.253585396771646
2010-04-16T03:39:14Z,16.5,-73.989834,40.729551,-73.920397,40.769054,1,0,3,7.323117280220262
2010-04-20T13:01:48Z,6.1,-73.989821,40.74669,-73.978048,40.760627,1,0,13,1.8419135412237606
2010-04-17T07:28:47Z,3.3,-73.951272,40.78603,-73.955075,40.788511,1,1,7,0.42310676665670993
2010-04-15T17:30:58Z,6.5,-73.985204,40.77362,-73.968481,40.793303,1,0,17,2.6053432026002863
2010-04-16T02:17:47Z,10.9,-73.96835,40.75725,-73.969781,40.76,1,0,2,0.329050600618745
2010-04-17T02:52:00Z,6.1,-73.991077,40.736153,-73.97897,40.74267,1,1,2,1.2526322555070861
2010-04-22T22:14:45Z,6.1,-73.965827,40.758582,-73.954486,40.769838,2,0,22,1.5761858046925774
2010-04-14T18:15:37Z,4.1,-73.974912,40.777768,-73.982299,40.773634,1,0,18,0.7743104457761824
2010-04-14T18:04:12Z,15.7,-73.972218,40.747219,-73.960841,40.796924,1,0,18,5.6156481677408
2010-04-13T10:12:18Z,3.7,-74.000172,40.737984,-74.006694,40.730194,1,0,10,1.0269648101224098
2010-04-19T22:56:47Z,11.3,-73.997458,40.75637,-73.955671,40.799547,1,0,22,5.95901045368295
2010-04-15T12:33:37Z,8.9,-73.964854,40.791543,-73.979453,40.765236,1,0,12,3.176549135567741
2010-04-13T13:35:55Z,11.3,-73.99029,40.728968,-73.993877,40.752445,2,0,13,2.6309008734347845
2010-04-19T17:31:14Z,10.9,-73.954314,40.785756,-73.982619,40.768966,2,0,17,3.030922574459433
2010-04-20T07:16:18Z,8.5,-73.975447,40.733116,-73.972368,40.760979,1,0,7,3.1125455297955797
2010-04-14T21:25:34Z,16.9,-73.992238,40.728986,-73.961165,40.79766,3,0,21,8.08122689301025
2010-04-13T00:24:00Z,13.7,-73.998407,40.741667,-73.975355,40.795377,5,0,0,6.286904660008453
2010-04-13T18:58:59Z,4.9,-73.982639,40.723171,-73.977423,40.713558,1,0,18,1.157073082626367
2010-04-21T15:23:08Z,4.9,-73.957803,40.801125,-73.969458,40.800408,3,0,15,0.9853736460451344
2010-04-15T22:29:52Z,7.7,-73.9927,40.758288,-74.006284,40.736922,1,0,22,2.639970248024587
2010-04-11T22:19:30Z,15.7,-73.995159,40.749754,-73.991736,40.68879,1,1,22,6.792623664108422
2010-04-22T19:04:13Z,16.5,-73.992128,40.725265,-73.977844,40.78638,1,0,19,6.909092406452067
2010-04-17T08:47:00Z,5.7,-73.93951,40.807288,-73.936063,40.820532,1,1,8,1.5026459390906313
2010-04-15T21:07:10Z,3.7,-73.980417,40.734305,-73.963192,40.757395,1,0,21,2.952480060418914
2010-04-11T19:57:47Z,13.7,-73.995913,40.716439,-73.986003,40.766295,2,1,19,5.612531175205179
2010-04-21T01:46:35Z,6.5,-74.005947,40.740203,-73.983244,40.734879,1,0,1,2.0045588057358215
2010-04-25T02:40:44Z,5.7,-74.00451,40.737703,-74.00697,40.730677,1,1,2,0.8091890980802843
2010-04-24T22:07:14Z,8.9,-73.976726,40.788244,-73.991799,40.759439,1,1,22,3.4491495492366266
2010-04-23T19:27:43Z,5.3,-73.988973,40.736977,-73.98016,40.74694,1,0,19,1.3351228154472725
2010-04-21T18:47:53Z,18.5,-73.971426,40.786141,-73.983477,40.740831,1,0,18,5.145211078069071
2010-04-11T21:23:34Z,5.3,-74.01463,40.705028,-74.016086,40.717344,2,1,21,1.3765046311370879
2010-04-14T16:25:54Z,8.9,-73.980094,40.739213,-73.990753,40.759158,1,0,16,2.3953315883625717
2010-04-23T22:57:37Z,8.5,-73.994258,40.75241,-73.98664,40.77681,3,0,22,2.7911046579328675
2010-04-11T14:31:00Z,6.9,-73.991225,40.732957999999996,-73.990728,40.750365,1,1,14,1.9381917203141419
2010-04-24T16:50:48Z,14.5,-73.968617,40.754784,-74.000206,40.721301,1,1,16,4.581708696103889
2010-04-11T19:28:28Z,5.3,-73.986268,40.776427,-73.98181,40.769184,1,1,19,0.8895734886102422
2010-04-20T19:55:30Z,3.3,-73.95943,40.780131,-73.955082,40.78043,1,0,19,0.3680156850681922
2010-04-17T17:38:06Z,5.3,-73.981948,40.770384,-73.98785,40.777736,1,1,17,0.9577915362225887
2010-04-21T12:23:12Z,5.3,-73.994597,40.75053,-74.001006,40.757321,1,0,12,0.929289046058414
2010-04-18T18:16:52Z,5.7,-73.98425,40.72052,-73.9859,40.731191,1,1,18,1.196018138052971
2010-04-13T19:37:28Z,4.5,-74.007099,40.716045,-74.005728,40.711942,1,0,19,0.4711657375189765
2010-04-12T12:00:57Z,5.7,-73.973302,40.754704,-73.988069,40.750042,1,0,12,1.3490959350295768
2010-04-21T08:08:54Z,6.5,-73.972811,40.756166,-73.981297,40.735614,1,0,8,2.397166304750674
2010-04-13T20:38:09Z,8.5,-73.991463,40.750161,-74.010225,40.719542,1,0,20,3.7579799835884784
2010-04-17T09:37:00Z,6.5,-73.971275,40.78262,-73.973795,40.763233,1,1,9,2.168581911539047
2010-04-17T20:15:24Z,8.1,-73.995816,40.73874,-73.976893,40.762614,1,1,20,3.099937901765184
2010-04-12T08:02:55Z,4.9,-73.986874,40.760547,-73.988743,40.749338,1,0,8,1.2576941123786645
2010-04-14T08:53:23Z,6.5,-73.985661,40.750145,-73.971732,40.754738,1,0,8,1.2810680887062258
2010-04-20T01:11:10Z,5.3,-73.993292,40.752005,-73.980048,40.752777,1,0,1,1.1201510090702398
2010-04-13T10:43:52Z,14.1,-73.960882,40.773612,-73.98339,40.734453,1,0,10,4.754447343706
2010-04-15T23:18:58Z,20.5,-74.004573,40.742194,-73.94056,40.809936,1,0,23,9.272855159861042
2010-04-20T12:32:45Z,8.9,-73.97203,40.759868,-73.990548,40.74526,1,0,12,2.254542010087393
2010-04-24T16:36:04Z,7.7,-73.998405,40.724799,-73.998358,40.74028,3,1,16,1.7233415973935837
2010-04-15T01:16:28Z,16.1,-73.990067,40.729222,-73.949235,40.675179,1,0,1,6.933037379287814
2010-04-21T23:09:36Z,4.5,-73.995716,40.743906,-74.002445,40.732038,1,0,23,1.437896711112567
2010-04-16T11:37:13Z,6.5,-73.984843,40.734849,-73.997844,40.724129,4,0,11,1.6207714821726547
2010-04-11T19:11:58Z,7.3,-73.964916,40.759992,-73.984544,40.767691,4,1,19,1.8636762819491275
2010-04-22T12:00:10Z,12.9,-73.977543,40.753251,-73.990479,40.734438,1,0,12,2.3614010617449908
2010-04-14T19:57:39Z,5.7,-73.980464,40.75781,-73.99038,40.737028,1,0,19,2.459949841754001
2010-04-16T15:21:27Z,4.9,-73.986175,40.740601,-73.995004,40.728171,1,0,15,1.5713900176225282
2010-04-12T15:14:00Z,6.9,-73.991933,40.695347,-74.006217,40.712068,1,0,15,2.217606521545791
2010-04-19T09:21:47Z,9.7,-73.954714,40.769521,-73.973803,40.738454,1,0,9,3.8146356549603975
2010-04-19T21:40:35Z,7.3,-73.982834,40.755935,-74.006096,40.748542,1,0,21,2.1273012573068266
2010-04-16T09:23:28Z,17.3,-74.017022,40.705218,-73.978423,40.752346,1,0,9,6.174614916593443
2010-04-12T16:54:50Z,49.57,-73.776775,40.645714,-73.999206,40.726582,1,0,16,20.82251116980899
2010-04-11T11:26:07Z,6.1,-73.974173,40.731528,-73.976224,40.751196,2,1,11,2.1962549547572667
2010-04-11T13:53:28Z,4.9,-73.950341,40.782246,-73.947227,40.771917,1,1,13,1.1794028667203675
2010-04-20T11:08:13Z,5.3,-73.989621,40.747935,-74.00185,40.745972,1,0,11,1.054236056051865
2010-04-20T23:55:53Z,8.5,-73.996828,40.752793,-73.987033,40.729613,1,0,23,2.709408801647962
2010-04-15T04:29:25Z,6.9,-73.986049,40.74172,-74.00238,40.732104,1,0,4,1.744518801179123
2010-04-23T14:37:30Z,8.9,-73.984128,40.764889,-73.964088,40.777099,1,0,14,2.168358526019839
2010-04-12T00:34:26Z,7.3,-73.971558,40.795272,-73.982947,40.779255,4,0,0,2.0249796750315974
2010-04-19T15:17:14Z,6.5,-73.984794,40.779529,-73.969438,40.785365,1,0,15,1.44825505532265
2010-04-13T14:47:21Z,4.9,-73.994985,40.739971,-73.984123,40.750677,1,0,14,1.5031799500340404
2010-04-16T19:40:06Z,8.1,-73.989599,40.734272,-73.983152,40.717553,1,0,19,1.9389922339164771
2010-04-22T14:51:16Z,24.1,-73.990627,40.750879,-73.925361,40.767966,1,0,14,5.822665087683832
2010-04-22T22:14:18Z,20.9,-73.991064,40.755967,-73.957442,40.717646,2,0,22,5.122536149113153
2010-04-24T23:08:02Z,4.9,-73.986422,40.730296,-73.978442,40.724756,2,1,23,0.9129744614421385
2010-04-13T14:23:51Z,6.1,-73.981869,40.746928,-73.981034,40.733923,1,0,14,1.449422009920865
2010-04-19T13:00:34Z,9.7,-73.980805,40.782775,-73.952473,40.78943,1,0,13,2.50026481425967
2010-04-23T15:21:17Z,8.1,-73.97597,40.781422,-73.957675,40.776447,1,0,15,1.6386039103624737
2010-04-22T08:48:16Z,4.5,-73.901829,40.764045,-73.902131,40.764087,1,0,8,0.025888486122677194
2010-04-17T04:41:14Z,11.3,-73.950955,40.825768,-73.943193,40.789636,1,1,4,4.075020801762126
2010-04-17T21:55:39Z,9.3,-73.97693,40.732506,-73.956127,40.767723,1,1,21,4.294973666590837
2010-04-14T13:25:45Z,16.9,-73.963301,40.771948,-73.998677,40.744602,1,0,13,4.262016806597507
